video_id,privacy_status,old_title,old_description,hero_name,boss_name,stt_raw,stt_confidence,verification_status,verification_reason,pair_score,final_title,final_description,apply,review_notes
L_znqd7Qflo,public,Hearthstone  Heroes of Warcraft   2026 03 22T13 45 09,"Hearthstone  Heroes of Warcraft   2026 03 22T13 45 09 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T13 45 09 boss fight",King Rastakhan,Kurtrus Ashfallen,"as the end user you may have no idea that this load balancing is taking place. But if you were to look at the data center for this organization, you might find a large number of web servers or database servers in farms that can be used in conjunction with this load balancer to maintain uptime.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,King Rastakhan vs Kurtrus Ashfallen Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the King Rastakhan vs Kurtrus Ashfallen encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
X7veMlsmSaw,public,Hearthstone  Heroes of Warcraft   2026 03 22T13 50 00,"Hearthstone  Heroes of Warcraft   2026 03 22T13 50 00 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T13 50 00 boss fight",Anduin,Candlebeard,systems. And for that reason we want to be sure that we're using the most efficient method of communication. It's very common for example to put the NAS or the SAN on its own isolated network and it's commonly a network that has very high bandwidths. If you're in your office and you look at the ceiling you might,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Anduin vs Candlebeard Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Anduin vs Candlebeard encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
95CkkP5M4SI,public,Hearthstone  Heroes of Warcraft   2026 03 22T13 54 25,"Hearthstone  Heroes of Warcraft   2026 03 22T13 54 25 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T13 54 25 boss fight",Garrosh,Seriona,"use of a CDN. This is a content delivery network. And as the name implies, it is designed to provide a way to get data very efficiently from one central point to an end user. These are often set up in geographical areas, so there might be a CDN.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Garrosh vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Garrosh vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
HQsImYO4C5o,public,Hearthstone  Heroes of Warcraft   2026 03 22T14 02 05,"Hearthstone  Heroes of Warcraft   2026 03 22T14 02 05 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T14 02 05 boss fight",Garrosh,Seriona,"Each time a router processes a packet, it decreases the time to live by one. And when that value gets down to zero, it discards the packet, effectively ending the loop. The default time to live for Mac OS and Linux is usually 64 hops, and the default time to live...",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Garrosh vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Garrosh vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
16zwuO5OWg4,public,Hearthstone  Heroes of Warcraft   2026 03 22T14 09 58,"Hearthstone  Heroes of Warcraft   2026 03 22T14 09 58 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T14 09 58 boss fight",Jaina,Chronomancer Inara,"It's very common, especially in larger environments, that you would have separate VPCs for different application instances or different parts of the company. This allows you to keep all of these systems separated, but still allow you to manage all of them as individual virtual appliances. Although these VPCs are not available, they are available for free.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Chronomancer Inara Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Chronomancer Inara encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
SydhGwdy3YE,public,Hearthstone  Heroes of Warcraft   2026 03 22T14 18 30,"Hearthstone  Heroes of Warcraft   2026 03 22T14 18 30 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T14 18 30 boss fight",Anduin,King Togwaggle,"times when you would like to build your own application and deploy and manage your own data, and all you really need are the computing resources to be able to run that application. In that model, you want to use Infrastructure as a Service or IAAS. Sometimes you'll see this referred to as...",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Anduin vs King Togwaggle Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Anduin vs King Togwaggle encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
nCMsWkN7Etk,public,Hearthstone  Heroes of Warcraft   2026 03 22T14 27 41,"Hearthstone  Heroes of Warcraft   2026 03 22T14 27 41 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T14 27 41 boss fight",Uther,George and Karl,mission. UDP or the user datagram protocol is a much more bare bones protocol. There's no formal process to set up a session between two devices and no formal process then to tear down that session. We refer to this as a connectionless communication because there's no,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs George and Karl Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs George and Karl encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
-Sg5mGO2nCs,public,Hearthstone  Heroes of Warcraft   2026 03 23T14 34 23,"Hearthstone  Heroes of Warcraft   2026 03 23T14 34 23 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T14 34 23 boss fight",Jaina,Seriona,"You know, kid, I like you. Come join our crew. What? Quit gaping like a fish. I'm saying I'll let you into the black bulls. I'm the one who saw the bright glow of osters in her light. The captain did too.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
mUv2ICBLn_k,public,Hearthstone  Heroes of Warcraft   2026 03 23T14 38 15,"Hearthstone  Heroes of Warcraft   2026 03 23T14 38 15 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T14 38 15 boss fight",Garrosh,Thaddock the Thief,Do you imagine you can still protect your herd of beasts like this? Ah! What's up? Too late.,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Garrosh vs Thaddock the Thief Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Garrosh vs Thaddock the Thief encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
zQwll0IX0wU,public,Hearthstone  Heroes of Warcraft   2026 03 21T20 09 07,"Hearthstone  Heroes of Warcraft   2026 03 21T20 09 07 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 21T20 09 07 boss fight",,,Blueers need yellow That's odd. we're you crazy.,low,uncertain,insufficient_stt_for_nonpair_title,0,Hearthstone  Heroes of Warcraft   2026 03 21T20 09 07,"Hearthstone  Heroes of Warcraft   2026 03 21T20 09 07 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 21T20 09 07 boss fight",FALSE,manual review recommended
BX7V_rt3pYc,public,Hearthstone Heroes of Warcraft  2026 03 19T23 41 30,"Hearthstone Heroes of Warcraft  2026 03 19T23 41 30 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone Heroes of Warcraft  2026 03 19T23 41 30 boss fight",,,,none,uncertain,insufficient_stt_for_nonpair_title,0,Hearthstone Heroes of Warcraft  2026 03 19T23 41 30,"Hearthstone Heroes of Warcraft  2026 03 19T23 41 30 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone Heroes of Warcraft  2026 03 19T23 41 30 boss fight",FALSE,manual review recommended
9gOoX4OVhio,public,Hearthstone  Heroes of Warcraft   2026 03 20T00 43 48,"Hearthstone  Heroes of Warcraft   2026 03 20T00 43 48 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 20T00 43 48 boss fight",,,,none,uncertain,insufficient_stt_for_nonpair_title,0,Hearthstone  Heroes of Warcraft   2026 03 20T00 43 48,"Hearthstone  Heroes of Warcraft   2026 03 20T00 43 48 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 20T00 43 48 boss fight",FALSE,manual review recommended
kpN-P48l1p4,public,Hearthstone  Heroes of Warcraft   2026 03 20T00 50 02,"Hearthstone  Heroes of Warcraft   2026 03 20T00 50 02 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 20T00 50 02 boss fight",,,,none,uncertain,insufficient_stt_for_nonpair_title,0,Hearthstone  Heroes of Warcraft   2026 03 20T00 50 02,"Hearthstone  Heroes of Warcraft   2026 03 20T00 50 02 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 20T00 50 02 boss fight",FALSE,manual review recommended
uzOLsKWrksQ,public,Hearthstone  Heroes of Warcraft   2026 03 20T00 59 57,"Hearthstone  Heroes of Warcraft   2026 03 20T00 59 57 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 20T00 59 57 boss fight",,,,none,uncertain,insufficient_stt_for_nonpair_title,0,Hearthstone  Heroes of Warcraft   2026 03 20T00 59 57,"Hearthstone  Heroes of Warcraft   2026 03 20T00 59 57 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 20T00 59 57 boss fight",FALSE,manual review recommended
y3Yl7CS3KJ4,public,Hearthstone  Heroes of Warcraft   2026 03 20T11 16 34,"Hearthstone  Heroes of Warcraft   2026 03 20T11 16 34 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 20T11 16 34 boss fight",,,,none,uncertain,insufficient_stt_for_nonpair_title,0,Hearthstone  Heroes of Warcraft   2026 03 20T11 16 34,"Hearthstone  Heroes of Warcraft   2026 03 20T11 16 34 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 20T11 16 34 boss fight",FALSE,manual review recommended
APdP6YCw_TI,public,Hearthstone  Heroes of Warcraft   2026 03 21T19 05 30,"Hearthstone  Heroes of Warcraft   2026 03 21T19 05 30 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 21T19 05 30 boss fight",Garrosh,Seriona,"A battle mission? We'll make a great scene, right, Magnum? Uh, what's with you? I'll give you a shot. I'll be sure you really luck. Be gray in disguise. Sure. Never mind. Hey, sir! You could send me, I don't mind going, really. You think about it, dude?",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Garrosh vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Garrosh vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
TqvBYRRVZ6s,public,Hearthstone  Heroes of Warcraft   2026 03 21T19 08 44,"Hearthstone  Heroes of Warcraft   2026 03 21T19 08 44 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 21T19 08 44 boss fight",King Rastakhan,Wee Whelp,"Well, look how much better he's treating Asta. Anyway, we don't often come to Headquarters, so it's easy to forget. No, is that really? I never dreamed you would create this personally, sir.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,King Rastakhan vs Wee Whelp Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the King Rastakhan vs Wee Whelp encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
sURC6D3CEO8,public,Hearthstone  Heroes of Warcraft   2026 03 21T19 12 07,"Hearthstone  Heroes of Warcraft   2026 03 21T19 12 07 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 21T19 12 07 boss fight",Jaina,Seriona,"I just can't get a can I maybe ask you something sir? Sure, what is it? I was just wondering how can I become the wizard king? I see so the two of you are looking to become the wizard king are you not suppose",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
gBU-8P7vyeA,public,Hearthstone  Heroes of Warcraft   2026 03 21T19 17 57,"Hearthstone  Heroes of Warcraft   2026 03 21T19 17 57 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 21T19 17 57 boss fight",King Rastakhan,Pathmaker Hamm,"Ha ha ha ha! Pardon, sir. I'm sorry, but something's come up. You'll have to excuse me. Have an excellent time now. Ha ha ha ha!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,King Rastakhan vs Pathmaker Hamm Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the King Rastakhan vs Pathmaker Hamm encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
lYxWQO8Bd0A,public,Hearthstone  Heroes of Warcraft   2026 03 21T19 23 46,"Hearthstone  Heroes of Warcraft   2026 03 21T19 23 46 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 21T19 23 46 boss fight",Uther,Blackseed,"My game, versus Jindo! But the game, Jinsoul, is too big. No, it's wrong. I mean me of all people. How could they even consider kicking me out?",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
7zk0bajpdQQ,public,Hearthstone  Heroes of Warcraft   2026 03 21T19 28 15,"Hearthstone  Heroes of Warcraft   2026 03 21T19 28 15 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 21T19 28 15 boss fight",Anduin,Candlebeard,"Alright, we'll take you. With an attack range like that, we have nothing to fear. Sand creation magic. Sand armor, guard.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Anduin vs Candlebeard Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Anduin vs Candlebeard encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
D--J8h31q50,public,Hearthstone  Heroes of Warcraft   2026 03 24T13 56 25,"Hearthstone  Heroes of Warcraft   2026 03 24T13 56 25 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 24T13 56 25 boss fight",Uther,King Togwaggle,It's so cool! Now's your chance to finish him while the other captains keep the rest of them busy. Hmm. He's glowing! What the... No! When that brat hit Lict with his hand!,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs King Togwaggle Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs King Togwaggle encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
i4VHiX8sogQ,public,Hearthstone  Heroes of Warcraft   2026 03 21T19 34 10,"Hearthstone  Heroes of Warcraft   2026 03 21T19 34 10 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 21T19 34 10 boss fight",Jaina,Candlebeard,How can I ever accept an insect who crawls upon the ground? Two captains?,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Candlebeard Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Candlebeard encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
2AUEcilBfW4,public,Hearthstone  Heroes of Warcraft   2026 03 21T19 40 07,"Hearthstone  Heroes of Warcraft   2026 03 21T19 40 07 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 21T19 40 07 boss fight",Uther,Blackseed,"Still their eagles take the central district where the enemy is strongest. Very well. Blue Rose Knights, you had east. As low as I am to take a man's orders, we must. I'm ready whenever you are, Shar. Call me Captain Soul. Golden Dawn split into two teams. One-",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
fm92ULm5VYM,public,Hearthstone  Heroes of Warcraft   2026 03 21T19 59 58,"Hearthstone  Heroes of Warcraft   2026 03 21T19 59 58 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 21T19 59 58 boss fight",Uther,Blackseed,I'm gonna tell you flood run stride! Yeah! Yeah! There he is! I have to help him.,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
2u4Fa1JR5r0,public,Hearthstone  Heroes of Warcraft   2026 03 22T12 00 42,"Hearthstone  Heroes of Warcraft   2026 03 22T12 00 42 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T12 00 42 boss fight",Jaina,Spiritseeker Azun,That's it! Zulgen! I gonna bury you! I rule and over for nobody!,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Spiritseeker Azun Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Spiritseeker Azun encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
vma12he1qKE,public,Hearthstone  Heroes of Warcraft   2026 03 22T12 04 08,"Hearthstone  Heroes of Warcraft   2026 03 22T12 04 08 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T12 04 08 boss fight",,King Togwaggle,Rekar vs. Loji! Live wild for dying lost. It's time to shine.,medium,uncertain,insufficient_stt_for_nonpair_title,4,Hearthstone  Heroes of Warcraft   2026 03 22T12 04 08,"Hearthstone  Heroes of Warcraft   2026 03 22T12 04 08 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T12 04 08 boss fight",FALSE,manual review recommended
hka1eYMZBMQ,public,Hearthstone  Heroes of Warcraft   2026 03 21T20 16 50,"Hearthstone  Heroes of Warcraft   2026 03 21T20 16 50 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 21T20 16 50 boss fight",Jaina,Seriona,"I was necessary, I'm sorry. McCart! There's a mullet! I thought it a pity for a magic knight of your caliber to die here. Are you ready? The plan! Bring it on. Forgive me. I will say, though.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
MAXwBWlbsH4,public,Hearthstone  Heroes of Warcraft   2026 03 21T20 25 02,"Hearthstone  Heroes of Warcraft   2026 03 21T20 25 02 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 21T20 25 02 boss fight",Uther,Blackseed,"Sir! That quickly, he zeroed in on the enemy's weakness and managed to reassure his allies? So... That's what it means to be a Magic Knight squad captain. Man, he's awesome! No, it can't be! He beat my number one-",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
ki3GzaYDRkg,public,Hearthstone  Heroes of Warcraft   2026 03 22T11 01 29,"Hearthstone  Heroes of Warcraft   2026 03 22T11 01 29 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T11 01 29 boss fight",Uther,Blackseed,"This teasing the guy, I didn't think he'd actually try to kill me for it. Later, Little Rasta. Okay, that's security! Even bigger jerk now! You wanna go? Let's do it! I'm ready when you walk it down here and fight me face to face! We'll see! Who's stronger?",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
6-9vlgibN5Q,public,Hearthstone  Heroes of Warcraft   2026 03 22T11 04 31,"Hearthstone  Heroes of Warcraft   2026 03 22T11 04 31 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T11 04 31 boss fight",Nemesis Guldan,Pathmaker Hamm,"But what if Captain Fuegolyon never wakes up? Hm? Fuegolyon? Are you kidding me? You worried about him? Come on. That flame throwing stiff necked royalist to stubborn to die that easily. But probably just wake up even stronger than he was before. Yeah, you're right!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Nemesis Guldan vs Pathmaker Hamm Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Nemesis Guldan vs Pathmaker Hamm encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
S15OKUUVigo,public,Hearthstone  Heroes of Warcraft   2026 03 22T11 21 50,"Hearthstone  Heroes of Warcraft   2026 03 22T11 21 50 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T11 21 50 boss fight",Nemesis Guldan,Seriona,"Hey you there! Get me another drink! That's what! Who's a lumbar? I'm not talking much this. I'm rolling over. Oh! So that's the magic you used to cut hair? Cool! Yep, this is it. Here, see? Wow! It doesn't take much magic power, but you control...",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Nemesis Guldan vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Nemesis Guldan vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
lzGa44tOiMU,public,Hearthstone  Heroes of Warcraft   2026 03 22T11 27 01,"Hearthstone  Heroes of Warcraft   2026 03 22T11 27 01 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T11 27 01 boss fight",Jaina,Thaddock the Thief,Did you do to my table? We gotta go! Quick! Come back! I just remembered there's somewhere I need to be. Huh? Game!,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Thaddock the Thief Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Thaddock the Thief encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
ZI8uWGSk_Cc,public,Rikkar vs High Priest Thekal – Adventure Mode | Hearthstone | Adventure Mode,"Hearthstone Adventure Mode gameplay from Adventure Mode.

Featuring the Rikkar vs High Priest Thekal encounter.

Part of the Hearthstone adventure playlist.",Jaina,Seriona,"Rikar vs Talonji! I will fight if I must, and I will triumph. It's time to shine!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
